rutaImagen,etiqueta,estado,crudo_m00,crudo_m10,crudo_m01,crudo_m20,crudo_m02,crudo_m11,crudo_m30,crudo_m03,crudo_m21,crudo_m12,central_mu20,central_mu02,central_mu11,central_mu30,central_mu03,central_mu21,central_mu12,normalizado_nu20,normalizado_nu02,normalizado_nu11,normalizado_nu30,normalizado_nu03,normalizado_nu21,normalizado_nu12,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,zernike_0,zernike_1,zernike_2,zernike_3,zernike_4,zernike_5,zernike_6,zernike_7,zernike_8,zernike_9,zernike_10,zernike_11,zernike_12,zernike_13,zernike_14,zernike_15,zernike_16,zernike_17,zernike_18,zernike_19,zernike_20,zernike_21,zernike_22,zernike_23,zernike_24,momentos_tamano,sift_tamano,hog_tamano
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000067.jpg,pliers,exito,5266515.0,595484670.0,587386635.0,81159646620.0,77622652035.0,75574108770.0,12269476089030.0,11363287043625.0,11092146456270.0,10804870963980.0,13828215454.417278,12110058037.522886,9158322143.476496,-34354056322.754845,4526865548.019043,-30839541991.566406,-14817460678.828125,0.0004985623590616056,0.000436615926578705,0.00033019406646858564,-5.397214887712338e-07,7.111959618654201e-08,-4.845064978742068e-07,-2.3279061611391775e-07,3.0291055393843056,6.356498126044353,9.989913450197681,9.996678810521555,9.999999999999996,9.999998053638688,9.999999999999998,0.3183098861837906,0.031384239769455154,0.012681422845161066,0.006636603311459189,0.0715824805060662,0.08383176587197813,0.028503509020596896,0.0399970848609064,0.06812796948534262,0.12147309698942681,0.12576125138393596,0.0888197143224007,0.0396668871188055,0.1674230885064764,0.11582978173060639,0.06875135153004515,0.16276895864625182,0.13838438535341238,0.10396290235612154,0.0664468921536445,0.00928836536184278,0.3299728514466802,0.14998513878518913,0.19138766957234926,0.05055791509842632,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000068.jpg,pliers,exito,2590290.0,270737580.0,310345455.0,35856273690.0,40662513435.0,32712346305.0,5383954870050.0,5681242347015.0,4382537537325.0,4301154115965.0,7558732787.53101,3479687790.3204384,274983133.03898364,56170408783.55113,-24387838994.50836,29075913766.572266,-14791208763.121094,0.0011265545210396787,0.0005186131223554617,4.098352203238956e-05,5.201595928061752e-06,-2.258407705325594e-06,2.692541463169237e-06,-1.369722829859347e-06,2.7837898142387374,6.424337300593556,9.53235654042815,9.939786862634513,9.999999999996957,9.999960547492389,9.99999999999834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000069.jpg,pliers,exito,6154680.0,918181560.0,647588055.0,152678153280.0,89764137375.0,102581165910.0,27027970438170.0,14357755043445.0,17588279739180.0,14871126511920.0,15699890052.011936,21625698174.475685,5971202341.257875,-433565179623.14374,362019965572.4595,-257951760285.5547,223161986159.91797,0.00041446289463185264,0.0005708988683445813,0.00015763434002348853,-4.613608111647543e-06,3.8522887174547135e-06,-2.7448890953411575e-06,2.3746878161518647e-06,3.006404250483481,6.906695469351202,9.415818724627483,9.97371562519176,-9.99999999999935,-9.999990638122084,9.999999999999064,0.3183098861837906,0.03634840008744237,0.00730754611078214,0.003880782259150459,0.08201790167046796,0.008788448582968225,0.00399183628457212,0.014909034638693638,0.0113764225462306,0.12219973564202397,0.036588728743248346,0.15864420317835548,0.009765799200031542,0.028563344644561353,0.03610039310315694,0.1525523991408954,0.0926744228070972,0.03287675630947485,0.153995892633958,0.08458522222297245,0.0100214281153309,0.03029399288379484,0.06161331750938772,0.15648393154002344,0.07463664028137379,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000070.jpg,pliers,exito,2327640.0,247074090.0,262111695.0,32449536420.0,35462794665.0,23328000015.0,4786796512140.0,5325037237095.0,2770736910465.0,2681039429835.0,6223141466.6016655,5946829715.191172,-4494605078.778483,21199722474.458374,-7694822901.544153,70833972934.58887,-71001525640.61523,0.0011486244324414236,0.001097624719459792,-0.0008295831350399104,2.564724060093234e-06,-9.309130087680983e-07,8.569432683668866e-06,-8.589703064896607e-06,2.6485420545219136,5.5597942759714005,8.792512754173389,9.710751493767546,9.999999999852463,9.999342144260487,9.99999999995081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000071.jpg,pliers,exito,3183930.0,366261090.0,358000365.0,53710069110.0,43396114965.0,40885728960.0,8780308966410.0,5575541079135.0,5971759912620.0,5027996648580.0,11577488918.856318,3142635353.2832737,-296584691.7755911,-61806242771.861084,-10622625508.81974,846770502.8222656,102651709140.98438,0.0011420558741499884,0.00031000376598789545,-2.92564555059611e-05,-3.4168315286780038e-06,-5.872500920311418e-07,4.681197273675536e-08,5.674889469665105e-06,2.8380155156755134,6.157494060223974,9.285348037313948,9.977196890770504,-9.999999999999128,9.99998201068021,-9.99999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000072.jpg,pliers,exito,1310955.0,141638475.0,142040355.0,15512215335.0,19548679695.0,15280455015.0,1721044987905.0,3037194359835.0,1672779484995.0,2097599092725.0,209281519.32697916,4158782674.487455,-65898803.90196463,-151509615.75927335,17921128821.588703,6289818422.275391,-203349969.5576172,0.00012177420722682568,0.0024198623215417464,-3.834440149404673e-05,-7.699645602686666e-08,9.107431236943196e-06,3.1964553876050677e-06,-1.0334147381104043e-07,2.594886539305617,5.276775069924023,9.998757251159184,9.599603377319363,-9.999999999996186,9.998490573010393,9.999999999997945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000073.jpg,pliers,exito,2641035.0,278495700.0,279245910.0,37685425920.0,37608553110.0,36710232990.0,5802667160460.0,5757854564100.0,5545978799850.0,5531463220650.0,8318206281.301533,8082901896.847542,7263904116.059668,74458926377.7256,72102868936.12816,29416854310.533203,29585602806.88867,0.0011925631147968849,0.0011588280377670438,0.0010414101099784942,6.568729501991763e-06,6.3608792847256965e-06,2.5951402761992848e-06,2.610027184731967e-06,2.6286751017588554,5.36257250473409,9.98455503896541,9.577640235174375,9.999999999982577,9.998514765808562,-9.999999999999584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000074.jpg,pliers,exito,1455030.0,155832795.0,161620530.0,21487549245.0,18256907580.0,17297284950.0,3354820846155.0,2095280965500.0,2387331460290.0,1961858145780.0,4797955217.720819,304565898.0546796,-12171844.2113573,25801925395.271564,-304199732.10106575,3163743905.8164062,9258889116.527344,0.0022662733647530998,0.00014385911315389666,-5.749267153274278e-06,1.0103509305088923e-05,-1.1911842921815127e-07,1.2388577790862188e-06,3.6255926994023465e-06,2.6179590668567645,5.346317306131113,9.938131235270207,9.537988459376079,9.999999999997993,9.998279110837325,9.99999999995563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000075.jpg,pliers,exito,2904705.0,362731380.0,275131995.0,50054536500.0,31185449145.0,34910063295.0,7395126027630.0,4061846447745.0,4852174357425.0,3998556702345.0,4757663310.913882,5125104059.120358,552354602.2056906,-43790714893.489525,137084708782.98569,-26915663854.32422,-431784124.4472656,0.0005638838290597206,0.0006074333369822216,6.546571451914609e-05,-3.0452780661990897e-06,9.533095266507765e-06,-1.8717593666174023e-06,-3.0026975506347035e-08,2.931325454860201,7.718067171175509,9.4708181709281,9.774293910839315,9.999999999991292,-9.999982518170466,-9.999999999963306,0.31830988618379075,0.15612926687618098,0.0822717090968182,0.14103547739317274,0.14122033416844615,0.034202242239112605,0.08452395979520104,0.09726729074613487,0.17106461875468898,0.13126392838109527,0.12566821745138718,0.05574109291000423,0.037395833500821644,0.21623020067918186,0.12000774955880215,0.1308001639231224,0.06356651871937373,0.13115441211244608,0.18355629815986832,0.18502103412435403,0.11762080849994962,0.0795512161897203,0.1590052975184118,0.10598090788783432,0.08136564572859488,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000076.jpg,pliers,exito,1808970.0,229796820.0,198125820.0,33910899090.0,23389986690.0,25446175365.0,5460112891080.0,2940786850770.0,3781767260475.0,3094847014035.0,4719382104.028758,1690433601.406822,277884350.8359187,-46675377362.44482,8733041356.966295,-2893938684.3125,62703478789.31152,0.001442189775283339,0.0005165773828025378,8.491831359547998e-05,-1.0604969563200885e-05,1.984207584775081e-06,-6.57522946768869e-07,1.4246665407840861e-05,2.7080171640736044,6.052711991663385,8.528511513839938,9.939218931294366,-9.999999999992399,9.99994663998591,9.999999999988813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000077.jpg,pliers,exito,3491715.0,390147195.0,401825685.0,52987550325.0,54187950585.0,45988221585.0,8009300809155.0,7981549930785.0,6335922735375.0,6300537801645.0,9394406621.585478,7945951703.155623,1090180398.4473786,-10639796943.176167,-83222060846.22668,-5494119898.5703125,-5074739554.8828125,0.0007705339467291451,0.0006517309472515008,8.941714350880862e-05,-4.6702095566646975e-07,-3.6529312163109347e-06,-2.4115771562934717e-07,-2.227495251401214e-07,2.8470194790622254,7.335396991450249,9.964081336878797,9.936892998885519,9.999999999999293,-9.999996593893599,9.999999999999652,0.3183098861837906,0.0343119749579126,0.0036548865149061776,0.06437816985555572,0.07465578982587442,0.05743818667129823,0.015998647596074486,0.09049093050179724,0.01654344718682878,0.10805877734009914,0.10421700364808482,0.04214296025090032,0.0701741060011094,0.10202332754772139,0.023228989306638734,0.09155176646907204,0.09903289481912161,0.12216838913010233,0.05418574280389858,0.15113197648316662,0.13906150644370696,0.1312337084526093,0.06608950280206438,0.19527223130146504,0.12297419885414,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000078.jpg,pliers,exito,3675060.0,386117685.0,349584090.0,50545621875.0,40520572530.0,39500697225.0,7425921174795.0,5411338760580.0,5480071076805.0,4951180406505.0,9978429320.38614,7266955995.541215,2771882037.320986,18625902470.84873,174370691562.98074,89549404412.46875,166572432929.98438,0.0007388109400417873,0.0005380512721916383,0.00020523237755406713,7.19376488930139e-07,6.734609292903779e-06,3.458610192598708e-06,6.433422065924895e-06,2.8938559314454158,6.680091166604496,9.338653125198965,9.593350407070998,9.999999999841622,9.999786092714302,9.999999999988683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000079.jpg,pliers,exito,3189795.0,328706985.0,375656565.0,43168613145.0,51602928885.0,40033869585.0,6558240629775.0,7755120259815.0,5427909396255.0,5538328026945.0,9295501553.882002,7362513802.65169,1322624230.171074,193939082746.725,-56206894004.23449,71425805353.54688,-90857585654.3789,0.0009135814691966769,0.0007236033621013503,0.00012999029480987938,1.0672309338777496e-05,-3.0930194744112154e-06,3.930503737092849e-06,-4.999818737641104e-06,2.7859022612685425,6.9838796876449,9.008513071325064,9.876545186615743,9.999999999975794,9.99996330433558,9.99999999999792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000080.jpg,pliers,exito,2712690.0,281165040.0,293850780.0,33889494390.0,39827604930.0,30109337415.0,4489522438230.0,6034192748880.0,3578912343585.0,4030282553355.0,4747285100.253808,7996366968.195152,-347724141.1421308,-7151437499.499676,-12517385987.273876,-20068231490.197266,-22437113488.154297,0.0006451266478605132,0.0010866567539789154,-4.725355752137268e-05,-5.900555931392025e-07,-1.032792863503311e-06,-1.6558030795950613e-06,-1.851256381463267e-06,2.761506402060829,6.690411498310197,9.8535009306241,9.946197494730995,9.999999999998684,-9.999997044494448,-9.999999999999961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000081.jpg,pliers,exito,3883905.0,435905160.0,417062445.0,61705504350.0,56622821655.0,56969216715.0,9771102524580.0,8676897127035.0,8809591361265.0,8474794250025.0,12782240646.427021,11837719282.676775,10160741271.415203,-23533815610.090378,54289535771.33862,-97240194460.1875,-62362896844.42969,0.0008473635771570288,0.0007847491245248635,0.0006735784678502455,-7.916274588616184e-07,1.8261844129948412e-06,-3.270953138883382e-06,-2.0977550931026237e-06,2.787249828759216,5.740202547528423,9.575550652512586,9.956889771573104,9.999999999998467,9.999949453560525,9.999999999998902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000082.jpg,pliers,exito,3597540.0,407179155.0,411440715.0,57109938465.0,55046093925.0,47203460805.0,8996489390505.0,7980616937295.0,6625864654545.0,6292377892425.0,11024317661.196844,7990755566.090518,635505294.7636139,37111263852.86827,-142614106547.23044,-49497657892.20703,-83247539442.26953,0.00085180553132572,0.0006174141565808927,4.910298686074508e-05,1.5117906891195874e-06,-5.809629099940992e-06,-2.0163715962716195e-06,-3.3912306387596045e-06,2.832913231074921,7.189204945512627,9.62597083770652,9.783099240302821,9.999999999983224,-9.999953799008917,-9.999999999979531,0.3183098861837905,0.02210774073318045,0.01933522957721031,0.03576715523414984,0.054568947156305864,0.04582754390399673,0.01649531202650568,0.06239805910763312,0.04515612763557356,0.09304624542606706,0.06334948809134641,0.09875392897769221,0.0074333295325769485,0.10180586631774036,0.07316398729183368,0.12180305680207484,0.1107282122684757,0.03857920849004354,0.09906848937974351,0.1275676041797445,0.0410927953390485,0.14034036767729788,0.1139695171017529,0.19662215736633526,0.06743936964502178,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000083.jpg,pliers,exito,6362250.0,724457805.0,378810660.0,108330375765.0,32659818600.0,43749150225.0,18099047443965.0,3456016887000.0,6458583135765.0,3818285279565.0,25837686665.166126,10105295258.472143,614671187.8352675,-120515411469.02757,308093656686.87427,-131429488803.25977,26175807075.251953,0.0006383107615334344,0.0002496476869445032,1.5185230747795652e-05,-1.1803634739606945e-06,3.0175601151694498e-06,-1.2872591653936596e-06,2.5637357244562726e-07,3.0516073074054963,6.817924039596248,9.820661460183866,9.983603123072024,-9.99999999999996,-9.999995965762105,-9.999999999999769,0.3183098861837906,0.01948257641774128,0.015534301823999792,0.008143517501868034,0.04880087332857877,0.08443378863329036,0.04482362084992509,0.022582959955927226,0.05958166007478471,0.08677373262752268,0.11508043878364185,0.08089633394328355,0.09133467232649667,0.11064273406410255,0.07476227245621403,0.05663542263830569,0.1032451157088587,0.08599642190798733,0.06748536154510319,0.05610138063803966,0.12417028992478278,0.2119950773048015,0.062104432886794264,0.14857667152710827,0.06194955811732087,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000084.jpg,pliers,exito,2746860.0,325374900.0,339930810.0,48236543070.0,44643758310.0,40865548770.0,7912646849220.0,6171105650580.0,6161119502760.0,5341015559790.0,9694780639.439285,2576468536.49276,599589343.35685,-97894983966.23105,8639781601.774899,49679603144.953125,-95590666246.18164,0.0012848870042354414,0.0003414694011635235,7.94659089059942e-05,-7.828330032117241e-06,6.908940483348893e-07,3.9727094640258274e-06,-7.644061555015032e-06,2.7887842488054617,6.038390943856027,9.34277465635225,9.442319476828164,-9.99999999998162,9.99920859153693,-9.999999999655573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000085.jpg,pliers,exito,1036320.0,126348165.0,116149695.0,18299367375.0,13205117625.0,14136760125.0,2914878223215.0,1521598191405.0,2045943905925.0,1611081801495.0,2894995367.447097,187177559.58292285,-24214119.01697798,-22097028843.24444,-375347169.6449693,873734270.0800781,6541258563.399414,0.002695628961244827,0.00017428741205613565,-2.254659238047563e-05,-2.021152966096743e-05,-3.4331948001954057e-07,7.991801178702872e-07,5.9831048966849535e-06,2.5421307428870388,5.196590918681703,8.805829246223045,9.519050883915666,9.999999999520787,9.997788559039291,9.999999999988313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000086.jpg,pliers,exito,1715130.0,193536840.0,202205055.0,26566699170.0,25728662325.0,23318765445.0,4077824298690.0,3459556680465.0,3228504078795.0,2976079841955.0,4727824893.889382,1889720514.435769,501761849.5138248,13029451263.976423,-19297786319.02168,-16812411741.126953,-45476289978.581055,0.0016071902763588773,0.0006423969804301563,0.00017057035395468128,3.3820772043614477e-06,-5.0091597782516965e-06,-4.364026799594552e-06,-1.1804359259604829e-05,2.6478971374907228,5.979927616573674,8.777180128124023,9.587050056532265,9.999999999685533,9.999837014963276,9.99999999985963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000087.jpg,pliers,exito,4279665.0,625926570.0,491021115.0,103162527660.0,66368010795.0,73482057405.0,17960998658280.0,9948316329825.0,12229407450195.0,10028881632645.0,11617027946.362396,10031420109.550737,1667286316.7196023,-525256691817.59827,31798837137.375145,-94495698461.73438,-60423704842.19531,0.0006342719185810416,0.0005477001612077128,9.103127717453723e-05,-1.3862678667484788e-05,8.392412093022749e-07,-2.49394919406274e-06,-1.5947143885549523e-06,2.9273927453722064,7.389963594389922,9.599185245953109,9.466394348933449,9.99999999981669,9.999870768684852,9.999999999917707,0.3183098861837906,0.018138293833036608,0.01198321844524255,0.006004772909329767,0.04733025407086373,0.008213509794324085,0.030230674362606565,0.02536535856046156,0.010175909098677157,0.07651381231013336,0.03039070975386139,0.1568338969169769,0.06641348364955817,0.05182368787887187,0.004345921081472446,0.1212723798757285,0.04588296460638057,0.012173438867823667,0.11669031918189864,0.11453222519427228,0.1221332462462583,0.052475568905210906,0.031090968526621028,0.10505716144012212,0.0488796869990617,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000088.jpg,pliers,exito,2409750.0,244941015.0,206620380.0,29988206805.0,20283640950.0,19817200815.0,4177473233115.0,2225838202830.0,2274234025275.0,1833407845185.0,5090976457.773016,2567288037.3142843,-1184897160.6761906,94344404538.31752,46391513110.64114,-56179859631.89844,-25145033324.75879,0.0008767123226747677,0.00044211028607928874,-0.00020405003843242613,1.046613121862009e-05,5.146459570361748e-06,-6.2323333919850995e-06,-2.7894735205691483e-06,2.8798135833656544,6.44913033992515,8.99001785899463,9.79558101254197,9.99999999994547,9.99986146972025,-9.999999999971564,0.3183098861837905,0.07303486190909583,0.03544929759684673,0.032154209565824605,0.06168072588512329,0.11430949365751565,0.006414780883399849,0.04950551891185434,0.015183308117085638,0.031953674789986,0.11067491778255217,0.06381382044655022,0.026469456808829603,0.10191629714998922,0.08045340405540946,0.05854755998864304,0.03412965841505411,0.057210233201333435,0.05733744576024956,0.049733769603228534,0.17556217131848342,0.09988887591181625,0.10431013646030049,0.06499033595052707,0.08301391791641714,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000089.jpg,pliers,exito,5348115.0,526223355.0,746238120.0,70977515745.0,117562171110.0,73877102385.0,11015542451715.0,19951300313430.0,10022255273025.0,11689654836105.0,19200203673.83922,13437384761.700762,451619362.42239606,253392114117.3182,-202408243102.7512,29681586039.410156,-3809360257.2070312,0.000671281009378825,0.0004698002875113493,1.578959820488757e-05,3.830815639300233e-06,-3.060034705114402e-06,4.487301603488878e-07,-5.7590414365780333e-08,2.942683374898704,7.37995011541121,9.868241741341539,9.91701317804596,-9.999999999997799,9.999996211467213,9.999999999998819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000090.jpg,pliers,exito,1664640.0,173719515.0,167142555.0,23638464555.0,18129952005.0,19223815305.0,3670572843795.0,2114247981015.0,2754153282795.0,2272830648075.0,5509337601.523437,1347564406.5234365,1781050749.0234363,53801944348.200134,23250999079.05928,8935153577.202148,23151909828.436523,0.0019881938842200445,0.00048630516142297305,0.0006427404640649996,1.5048636622444454e-05,6.503405043971408e-06,2.4992011158338007e-06,6.475689351836537e-06,2.606512691799314,5.408019780080047,9.920243361846152,9.190882530456808,-9.999999999960767,9.995367917086195,9.999999999755483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000091.jpg,pliers,exito,3141090.0,336480150.0,418047510.0,40942838760.0,63658810470.0,44645660355.0,5395535242680.0,10293552642540.0,5484490406835.0,6716514915645.0,4898379243.073552,8020888405.621048,-136465872.49634537,-39796852969.33299,-313794507163.1046,64647078100.521484,-66425929530.72266,0.0004964684396381585,0.0008129460283993541,-1.3831309382163972e-05,-2.2758717241010006e-06,-1.7945038181311454e-05,3.6969872268066375e-06,-3.7987148100025033e-06,2.882922831595549,6.995578514969444,8.98873893236504,9.468639179132175,9.999999999696499,9.999792541557817,9.99999999961384,0.31830988618379064,0.23640899668886667,0.09926577031365605,0.008568449676529756,0.11194361016046675,0.11396167909781725,0.0005213993437910654,0.0783276162434478,0.19505067039924642,0.09872922726442226,0.1622481416128734,0.19119151114287888,0.038613893432602825,0.1105682545723567,0.2044652264217813,0.05197229582167839,0.14197205502352478,0.15192285664074895,0.17022468225732107,0.13672945505723594,0.36224544169043776,0.1182290613574494,0.09722757580928085,0.13262968410400705,0.22594160422771778,56,57,756
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000092.jpg,pliers,exito,2268990.0,239653080.0,226845195.0,30727440330.0,26779906965.0,24817764330.0,4425548439600.0,3573691595475.0,3293395790040.0,2991773665740.0,5415033156.109238,4100766689.111599,858139269.973027,36201433254.39428,76377082833.10516,40105281159.09277,-8335072660.822266,0.001051806756945499,0.0007965258915171067,0.00016668350064294595,4.66814470971141e-06,9.84876130911949e-06,5.171542650223177e-06,-1.0748006873997093e-06,2.7332198416589217,6.753496796109348,9.711316385635659,9.470413548039543,-9.999999999849159,-9.999920479861878,9.999999999962492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,57,756
