rutaImagen,etiqueta,estado,tamanoVector,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000286.jpg,pliers,exito,57,73.0,0.06456093490123749,0.021039586514234543,0.12973783910274506,0.04336545616388321,5.345269680023193,5.9588494300842285,25.662267684936523,1.839990496635437,18.483198165893555,41.308387756347656,0.0,205.0,0.0,18.508562088012695,40.24296951293945,0.0,201.0,14.98801326751709,37.946407318115234,0.0,205.0,21.168664932250977,43.476470947265625,0.0,201.0,18.494863510131836,42.368247985839844,0.0,205.0,21.251712799072266,43.776187896728516,0.0,201.0,19.08989715576172,42.543766021728516,0.0,205.0,18.400684356689453,40.41828155517578,0.0,201.0,15.96318531036377,38.891944885253906,0.0,205.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000287.jpg,pliers,exito,57,499.0,0.060277700424194336,0.03000405989587307,0.14408868551254272,0.01373413484543562,4.499943256378174,5.045474529266357,79.62645721435547,1.8055464029312134,23.99981117248535,38.36674118041992,0.0,219.0,5.0,22.091934204101562,36.93893051147461,0.0,197.0,20.44150733947754,35.6824951171875,0.0,219.0,27.250375747680664,40.261348724365234,0.0,197.0,26.187374114990234,39.896636962890625,0.0,219.0,27.08091163635254,39.744171142578125,0.0,197.0,26.364980697631836,40.11167907714844,0.0,219.0,22.03018569946289,37.10361099243164,0.0,197.0,20.551227569580078,36.02605056762695,0.0,219.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000288.jpg,pliers,exito,57,214.0,0.04942997545003891,0.025846686214208603,0.12248408794403076,0.013880557380616665,4.816108703613281,5.107938766479492,32.117828369140625,1.8149261474609375,21.37653350830078,39.885929107666016,0.0,206.0,2.0,20.44597053527832,38.437957763671875,0.0,204.0,18.077102661132812,38.55135726928711,0.0,206.0,24.095211029052734,40.844024658203125,0.0,204.0,21.739486694335938,41.48259735107422,0.0,206.0,24.09842300415039,40.06055450439453,0.0,204.0,22.46466064453125,41.95292282104492,0.0,206.0,20.685747146606445,37.66734313964844,0.0,204.0,19.40566635131836,39.47684097290039,0.0,206.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000289.jpg,pliers,exito,57,81.0,0.05964943766593933,0.014996754936873913,0.1056179478764534,0.0412883423268795,4.397477626800537,4.30958890914917,27.342350006103516,1.817133903503418,17.761381149291992,41.62364959716797,0.0,212.0,0.0,15.516203880310059,39.05442428588867,0.0,208.0,16.054012298583984,40.40598678588867,0.0,212.0,19.876543045043945,44.12015914916992,0.0,208.0,18.935184478759766,42.33277130126953,0.0,212.0,20.401233673095703,44.558563232421875,0.0,208.0,19.310956954956055,42.15218734741211,0.0,212.0,15.974536895751953,39.48724365234375,0.0,208.0,16.022377014160156,40.159332275390625,0.0,212.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000290.jpg,pliers,exito,57,500.0,0.038824670016765594,0.012423571199178696,0.0987003967165947,0.02639407105743885,2.886704921722412,1.6012396812438965,22.373876571655273,1.8002960681915283,27.861141204833984,35.66947937011719,0.0,209.0,13.0,23.235374450683594,32.56071472167969,0.0,194.0,24.31599998474121,32.421756744384766,0.0,209.0,30.588624954223633,37.873626708984375,0.0,194.0,32.73812484741211,37.961421966552734,0.0,209.0,30.554000854492188,37.990028381347656,0.0,194.0,33.03762435913086,38.05598068237305,0.0,209.0,23.678499221801758,33.08211135864258,0.0,194.0,24.740875244140625,32.85190963745117,0.0,209.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000291.jpg,pliers,exito,57,170.0,0.07103348523378372,0.02823023498058319,0.1301843225955963,0.014932041987776756,4.217260360717773,3.0726611614227295,19.18874168395996,1.8178720474243164,21.831157684326172,39.64984130859375,0.0,199.0,2.0,21.36066246032715,38.600772857666016,0.0,199.0,17.01433753967285,36.474388122558594,0.0,197.0,27.545955657958984,42.91168212890625,0.0,199.0,21.139705657958984,39.57627868652344,0.0,197.0,27.40110206604004,42.637569427490234,0.0,199.0,21.57610321044922,40.305870056152344,0.0,197.0,21.946691513061523,38.24240493774414,0.0,199.0,16.664705276489258,36.46124267578125,0.0,197.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000292.jpg,pliers,exito,57,81.0,0.02525283955037594,0.009936037473380566,0.05597255006432533,0.013565218076109886,5.7154011726379395,6.663158416748047,38.11610412597656,1.8615143299102783,23.260608673095703,38.82255554199219,0.0,228.0,4.0,22.36805534362793,37.70018005371094,0.0,192.0,16.747684478759766,31.274600982666016,0.0,178.0,29.68672752380371,43.87779998779297,0.0,228.0,22.43827247619629,37.95146942138672,0.0,178.0,29.334104537963867,43.571537017822266,0.0,228.0,23.384260177612305,38.968238830566406,0.0,178.0,23.095678329467773,39.033382415771484,0.0,228.0,19.030092239379883,34.81272506713867,0.0,170.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000293.jpg,pliers,exito,57,239.0,0.06130649149417877,0.030082043260335922,0.12395606935024261,0.013566720299422741,4.553893089294434,5.596499919891357,54.686988830566406,1.8282747268676758,22.508695602416992,39.26503372192383,0.0,210.0,3.0,21.39409065246582,38.34666061401367,0.0,204.0,17.57322120666504,36.30588150024414,0.0,210.0,27.667102813720703,41.30570602416992,0.0,204.0,22.956329345703125,40.099021911621094,0.0,210.0,27.35590934753418,40.98463439941406,0.0,204.0,22.98221778869629,40.01209259033203,0.0,210.0,22.0219669342041,38.6929817199707,0.0,204.0,18.118722915649414,36.847965240478516,0.0,210.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000294.jpg,pliers,exito,57,159.0,0.06937205046415329,0.022213786840438843,0.12822583317756653,0.013804801739752293,4.380763530731201,5.004552364349365,43.13514709472656,1.842873215675354,19.55547332763672,40.81223678588867,0.0,211.0,1.0,20.45794105529785,40.597511291503906,0.0,205.0,16.560535430908203,38.35581588745117,0.0,211.0,23.180818557739258,43.244163513183594,0.0,205.0,18.945362091064453,41.650238037109375,0.0,211.0,23.03144645690918,42.69315719604492,0.0,205.0,18.17609977722168,40.65200424194336,0.0,211.0,20.279088973999023,40.73094940185547,0.0,205.0,15.8125,37.61468505859375,0.0,211.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000295.jpg,pliers,exito,57,348.0,0.04392720013856888,0.028696445748209953,0.14138224720954895,0.013377690687775612,4.258730411529541,4.93953275680542,56.073394775390625,1.808661699295044,22.861530303955078,39.05538558959961,0.0,210.0,4.0,22.292743682861328,38.457313537597656,0.0,194.0,19.610273361206055,36.5045280456543,0.0,210.0,25.97952651977539,40.950843811035156,0.0,194.0,24.64798927307129,40.82406234741211,0.0,210.0,25.414331436157227,40.1695556640625,0.0,194.0,24.373743057250977,40.59811019897461,0.0,210.0,20.825790405273438,37.05437469482422,0.0,194.0,19.747844696044922,36.961944580078125,0.0,210.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000296.jpg,pliers,exito,57,86.0,0.07233241945505142,0.02839815616607666,0.12308400869369507,0.013407910242676735,6.113675594329834,5.875681400299072,33.999202728271484,1.8531783819198608,21.146892547607422,40.00772476196289,0.0,198.0,2.0,17.606103897094727,36.20924377441406,0.0,194.0,17.202760696411133,37.00768280029297,0.0,198.0,25.207849502563477,41.58441162109375,0.0,195.0,25.189680099487305,44.88481521606445,0.0,198.0,25.34811019897461,41.26707077026367,0.0,194.0,24.486919403076172,44.357425689697266,0.0,198.0,17.287063598632812,34.71124267578125,0.0,194.0,16.846656799316406,37.17266845703125,0.0,198.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000297.jpg,pliers,exito,57,110.0,0.02622547373175621,0.010216756723821163,0.061945077031850815,0.01350315660238266,6.726112365722656,7.827861785888672,54.0093879699707,1.8263590335845947,22.145029067993164,39.47603225708008,0.0,207.0,3.0,21.236364364624023,38.05299758911133,0.0,207.0,19.177841186523438,37.37980270385742,0.0,205.0,25.827272415161133,41.912837982177734,0.0,207.0,23.311931610107422,40.10372543334961,0.0,205.0,25.188068389892578,41.59436798095703,0.0,207.0,23.326704025268555,40.70050811767578,0.0,205.0,20.750568389892578,38.37391662597656,0.0,207.0,18.341476440429688,36.684913635253906,0.0,205.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000298.jpg,pliers,exito,57,174.0,0.0687042772769928,0.02781262993812561,0.13240160048007965,0.015897121280431747,4.3260345458984375,4.387523651123047,30.81206703186035,1.799119234085083,23.263200759887695,38.823883056640625,0.0,206.0,4.0,21.048851013183594,36.90370178222656,0.0,196.0,19.68857765197754,35.676090240478516,0.0,206.0,26.818605422973633,40.65209197998047,0.0,196.0,25.766162872314453,40.49168395996094,0.0,206.0,26.879669189453125,41.38047409057617,0.0,196.0,25.809267044067383,40.43357849121094,0.0,206.0,20.295618057250977,37.381900787353516,0.0,196.0,19.798851013183594,36.1930046081543,0.0,206.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000299.jpg,pliers,exito,57,94.0,0.06844985485076904,0.02575761452317238,0.13266944885253906,0.015407591126859188,5.826982021331787,7.055557727813721,33.17213439941406,1.8045839071273804,20.879487991333008,40.15157699584961,0.0,202.0,2.0,20.072473526000977,38.62611389160156,0.0,202.0,17.210105895996094,37.08473587036133,0.0,197.0,25.740026473999023,43.38845443725586,0.0,202.0,20.40558433532715,40.531646728515625,0.0,197.0,25.87765884399414,43.6848258972168,0.0,202.0,20.273271560668945,40.41592788696289,0.0,197.0,20.76662254333496,39.664344787597656,0.0,202.0,16.69015884399414,36.17481231689453,0.0,197.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000300.jpg,pliers,exito,57,96.0,0.03852571174502373,0.034734901040792465,0.13599316775798798,0.013561693020164967,5.2567458152771,7.477932453155518,52.39548873901367,1.7984650135040283,23.03466796875,38.95291519165039,0.0,212.0,4.0,21.29361915588379,37.14048385620117,0.0,212.0,20.99609375,38.56783676147461,0.0,207.0,25.77278709411621,39.167205810546875,0.0,212.0,24.99609375,40.357547760009766,0.0,207.0,24.353515625,38.10005187988281,0.0,212.0,25.61263084411621,41.43198776245117,0.0,207.0,19.39713478088379,35.22712326049805,0.0,212.0,21.85546875,40.72137451171875,0.0,207.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000301.jpg,pliers,exito,57,129.0,0.054026901721954346,0.027123568579554558,0.12016787379980087,0.013459025882184505,4.568911075592041,5.077388763427734,34.79098129272461,1.8149651288986206,23.072492599487305,38.929840087890625,0.0,206.0,4.0,21.42005729675293,36.52928924560547,0.0,197.0,19.72141456604004,38.36050796508789,0.0,206.0,27.41230583190918,39.861446380615234,0.0,197.0,23.59205436706543,40.09199905395508,0.0,206.0,28.035367965698242,40.389747619628906,0.0,197.0,23.273740768432617,40.06709671020508,0.0,206.0,22.113372802734375,37.629695892333984,0.0,197.0,19.011627197265625,37.338951110839844,0.0,206.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000302.jpg,pliers,exito,57,500.0,0.037885695695877075,0.014925864525139332,0.08564438670873642,0.017708944156765938,4.2406206130981445,3.2861194610595703,23.894390106201172,1.8019145727157593,25.43168830871582,37.4293327331543,0.0,204.0,8.0,24.043500900268555,36.683677673339844,0.0,204.0,21.504749298095703,33.91984558105469,0.0,199.0,29.880874633789062,41.070587158203125,0.0,204.0,26.91900062561035,37.655914306640625,0.0,199.0,29.46987533569336,40.60664367675781,0.0,204.0,26.80500030517578,37.58955383300781,0.0,199.0,23.427499771118164,36.332855224609375,0.0,204.0,21.402999877929688,33.86571502685547,0.0,199.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000303.jpg,pliers,exito,57,115.0,0.09241101890802383,0.026845857501029968,0.12656119465827942,0.042105238884687424,5.954428672790527,4.454202175140381,21.059667587280273,1.970064401626587,22.602174758911133,39.20249938964844,0.0,196.0,2.0,21.57880401611328,37.11111831665039,0.0,195.0,15.941304206848145,34.13435363769531,0.0,196.0,29.407608032226562,43.389617919921875,0.0,195.0,23.517391204833984,39.97201156616211,0.0,196.0,29.450000762939453,43.642120361328125,0.0,195.0,23.517934799194336,40.31755447387695,0.0,196.0,21.396739959716797,37.18592071533203,0.0,195.0,16.00760841369629,34.25938415527344,0.0,196.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000304.jpg,pliers,exito,57,108.0,0.05856741592288017,0.022681949660182,0.13161250948905945,0.015678612515330315,5.117585182189941,5.984927654266357,31.272573471069336,1.8567869663238525,19.779369354248047,40.70161056518555,0.0,210.0,1.0,19.731481552124023,39.94560623168945,0.0,210.0,17.153356552124023,38.867733001708984,0.0,200.0,22.41319465637207,42.82052993774414,0.0,210.0,20.365739822387695,42.30991744995117,0.0,200.0,21.593172073364258,41.38986587524414,0.0,210.0,20.651620864868164,42.26142120361328,0.0,200.0,18.990739822387695,38.43270492553711,0.0,210.0,17.335647583007812,39.01081085205078,0.0,200.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000305.jpg,pliers,exito,57,146.0,0.035682857036590576,0.021817153319716454,0.09972421824932098,0.013551602140069008,6.348588466644287,9.981938362121582,82.39464569091797,1.8125171661376953,21.98239517211914,39.55768585205078,0.0,202.0,3.0,19.76327133178711,37.8277702331543,0.0,199.0,18.970890045166016,37.03441619873047,0.0,185.0,23.987585067749023,41.22547149658203,0.0,202.0,24.505565643310547,41.51615905761719,0.0,202.0,24.029109954833984,40.73729705810547,0.0,199.0,25.063783645629883,42.041969299316406,0.0,202.0,19.28125,36.411048889160156,0.0,199.0,20.257705688476562,38.622642517089844,0.0,185.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000306.jpg,pliers,exito,57,89.0,0.05903709679841995,0.029092300683259964,0.11725813150405884,0.01339619979262352,6.325191974639893,8.977461814880371,50.6867790222168,1.8023439645767212,21.36402702331543,39.90079116821289,0.0,206.0,2.0,21.66853904724121,39.316986083984375,0.0,206.0,15.142556190490723,34.4442024230957,0.0,179.0,26.919240951538086,43.53012466430664,0.0,206.0,20.726123809814453,40.26981735229492,0.0,187.0,26.683286666870117,43.11463928222656,0.0,206.0,21.299158096313477,40.82069396972656,0.0,187.0,22.068117141723633,40.11283493041992,0.0,206.0,16.405197143554688,35.07326889038086,0.0,179.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000307.jpg,pliers,exito,57,36.0,0.08086302876472473,0.030947256833314896,0.128061443567276,0.047207336872816086,4.871277332305908,4.752768039703369,20.06706428527832,2.0037941932678223,18.17252540588379,41.427833557128906,0.0,199.0,0.0,16.60590362548828,38.598663330078125,0.0,184.0,15.15451431274414,39.3465576171875,0.0,199.0,21.47395896911621,44.379669189453125,0.0,184.0,19.83159637451172,42.767147064208984,0.0,199.0,21.48263931274414,44.39179992675781,0.0,184.0,19.67708396911621,42.82011795043945,0.0,199.0,16.43229103088379,38.79328536987305,0.0,184.0,14.722222328186035,39.1286506652832,0.0,199.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000308.jpg,pliers,exito,57,115.0,0.06873328983783722,0.02625635825097561,0.11607879400253296,0.015876736491918564,5.271252632141113,6.019084930419922,43.13165283203125,1.870219111442566,21.979890823364258,39.55939865112305,0.0,189.0,2.0,21.295108795166016,38.31110382080078,0.0,179.0,17.928260803222656,37.045509338378906,0.0,189.0,27.798370361328125,42.80913162231445,0.0,188.0,22.60271644592285,41.401798248291016,0.0,189.0,27.397825241088867,42.83979415893555,0.0,179.0,22.08478355407715,40.549598693847656,0.0,189.0,19.600543975830078,35.50829315185547,0.0,179.0,17.131521224975586,35.814937591552734,0.0,189.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000309.jpg,pliers,exito,57,34.0,0.0747925192117691,0.029628943651914597,0.12975086271762848,0.050620224326848984,3.1057794094085693,1.2934393882751465,5.801003932952881,1.8316577672958374,17.27113914489746,41.82332229614258,0.0,207.0,0.0,16.72058868408203,41.398033142089844,0.0,207.0,11.0,33.97609329223633,0.0,206.0,22.674633026123047,46.05170822143555,0.0,207.0,16.514705657958984,41.2732048034668,0.0,206.0,23.18198585510254,47.38606643676758,0.0,207.0,16.084558486938477,41.18814468383789,0.0,206.0,19.886030197143555,44.239593505859375,0.0,207.0,12.10661792755127,35.536067962646484,0.0,206.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000310.jpg,pliers,exito,57,86.0,0.06490592658519745,0.029389487579464912,0.12808077037334442,0.014070066623389721,7.983613967895508,11.724513053894043,72.46603393554688,1.8153049945831299,20.636354446411133,40.265586853027344,0.0,199.0,1.0,18.89680290222168,38.16053009033203,0.0,199.0,15.322674751281738,34.696006774902344,0.0,193.0,25.525436401367188,43.294918060302734,0.0,199.0,23.994186401367188,43.910701751708984,0.0,193.0,25.555233001708984,43.775638580322266,0.0,199.0,23.58502960205078,43.372291564941406,0.0,193.0,19.189680099487305,39.25777053833008,0.0,199.0,13.021801948547363,31.778316497802734,0.0,193.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000311.jpg,pliers,exito,57,54.0,0.061011385172605515,0.027857957407832146,0.13320867717266083,0.018465785309672356,4.110378742218018,4.054749965667725,19.68483543395996,1.8256101608276367,21.510128021240234,39.81452178955078,0.0,195.0,2.0,21.348379135131836,38.74235534667969,0.0,195.0,17.115739822387695,37.06669998168945,0.0,186.0,26.02083396911621,41.4663200378418,0.0,195.0,21.251157760620117,40.985721588134766,0.0,188.0,26.83680534362793,42.512168884277344,0.0,195.0,21.693286895751953,41.5817985534668,0.0,188.0,21.08680534362793,38.01301193237305,0.0,195.0,16.728010177612305,36.53561019897461,0.0,186.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000312.jpg,pliers,exito,57,134.0,0.05527101457118988,0.023133141919970512,0.1116894781589508,0.0162742231041193,4.882261276245117,5.972988128662109,36.75666809082031,1.8243578672409058,23.826200485229492,38.46885299682617,0.0,199.0,5.0,24.612873077392578,38.20427322387695,0.0,195.0,19.57276153564453,36.60704803466797,0.0,199.0,28.526586532592773,39.62480545043945,0.0,195.0,23.80223846435547,39.873470306396484,0.0,199.0,28.605409622192383,40.5949592590332,0.0,195.0,23.769590377807617,39.917415618896484,0.0,199.0,22.35820960998535,35.82120895385742,0.0,195.0,19.361940383911133,35.62184143066406,0.0,199.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000313.jpg,pliers,exito,57,60.0,0.047216370701789856,0.018773216754198074,0.10012407600879669,0.0136247044429183,5.100452423095703,5.201595306396484,31.172183990478516,1.8274471759796143,20.266016006469727,40.464351654052734,0.0,192.0,1.0,21.975000381469727,42.6989860534668,0.0,192.0,16.64583396911621,37.260231018066406,0.0,180.0,23.52083396911621,43.60420608520508,0.0,192.0,19.316667556762695,39.196163177490234,0.0,180.0,23.702083587646484,42.1973876953125,0.0,192.0,19.804166793823242,39.531856536865234,0.0,180.0,21.1875,41.411128997802734,0.0,192.0,15.976041793823242,36.50554275512695,0.0,180.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000314.jpg,pliers,exito,57,386.0,0.03983752056956291,0.02266029268503189,0.10045438259840012,0.013370109722018242,4.281364917755127,4.016232967376709,41.48948287963867,1.8207648992538452,24.253501892089844,38.208335876464844,0.0,210.0,6.0,20.48299789428711,34.60143280029297,0.0,210.0,21.271211624145508,35.951473236083984,0.0,205.0,26.32172966003418,39.214176177978516,0.0,210.0,28.38406753540039,41.556453704833984,0.0,205.0,26.70174789428711,39.30083465576172,0.0,210.0,28.181671142578125,41.768836975097656,0.0,205.0,20.840349197387695,34.505672454833984,0.0,210.0,21.844236373901367,36.897098541259766,0.0,202.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000315.jpg,pliers,exito,57,147.0,0.06733578443527222,0.02674473635852337,0.14571937918663025,0.013407668098807335,5.25268030166626,5.8735432624816895,32.045780181884766,1.8225281238555908,22.840932846069336,39.087337493896484,0.0,202.0,3.0,22.565900802612305,38.511314392089844,0.0,202.0,19.194303512573242,37.514137268066406,0.0,179.0,27.32780647277832,41.73640060424805,0.0,202.0,23.661563873291016,40.17207336425781,0.0,179.0,27.396682739257812,41.36839294433594,0.0,202.0,23.271259307861328,39.60657501220703,0.0,179.0,21.759353637695312,37.39234924316406,0.0,202.0,17.550594329833984,34.84129333496094,0.0,179.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000316.jpg,pliers,exito,57,58.0,0.050525788217782974,0.028000110760331154,0.13149401545524597,0.014017750509083271,7.550258159637451,9.601190567016602,64.51693725585938,1.927872657775879,20.278959274291992,40.46369171142578,0.0,183.0,1.0,18.20043182373047,38.0936164855957,0.0,183.0,17.537715911865234,38.8980827331543,0.0,183.0,23.346982955932617,42.33584213256836,0.0,183.0,21.25107765197754,42.31820297241211,0.0,183.0,24.35668182373047,43.183837890625,0.0,183.0,21.05280113220215,42.01013946533203,0.0,183.0,19.779094696044922,38.20667266845703,0.0,183.0,16.70689582824707,37.54026794433594,0.0,183.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\pliers\000317.jpg,pliers,exito,57,113.0,0.028205420821905136,0.010160666890442371,0.058281295001506805,0.013582956977188587,5.336883544921875,5.358839988708496,33.44322204589844,1.8259857892990112,20.99398422241211,40.09343338012695,0.0,217.0,2.0,21.32632827758789,41.39701843261719,0.0,217.0,15.672013282775879,33.989105224609375,0.0,202.0,25.382190704345703,43.728515625,0.0,217.0,20.827987670898438,39.319950103759766,0.0,202.0,25.53373908996582,43.617454528808594,0.0,217.0,21.225664138793945,39.10801696777344,0.0,202.0,21.646570205688477,42.42593002319336,0.0,217.0,16.33738899230957,34.78914260864258,0.0,202.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
