rutaImagen,etiqueta,estado,m00,m10,m01,m20,m02,m11,m30,m03,m21,m12,mu20,mu02,mu11,mu30,mu03,mu21,mu12,nu20,nu02,nu11,nu30,nu03,nu21,nu12
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000272.jpg,Rope,exito,3940005.0,465266370.0,454618335.0,61641196410.0,63910816515.0,53337603105.0,8857355144790.0,9825274727895.0,6782420293965.0,7472886035925.0,6698932363.894251,11454580921.85425,-347258325.60578173,-3839595771.7306185,-192467383135.84592,-248048661812.5703,5937745233.359375,0.0004315310470226114,0.0007378798635219396,-2.2369646489290553e-05,-1.246073248322077e-07,-6.246190264764135e-06,-8.049982866488555e-06,1.9269907382219458e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000273.jpg,Rope,exito,4993155.0,548606745.0,396736905.0,85095654495.0,52445481015.0,46704906225.0,14986015743195.0,8357523050235.0,7613172438195.0,6541330175745.0,24819263984.492115,20922291410.635822,3114722849.273791,182533519670.50214,865596983718.9719,167358614844.8203,284084879753.6328,0.0009954943572130339,0.000839187779793499,0.00012493074019729084,3.276461042134421e-06,1.5537391710102404e-05,3.00407280040657e-06,5.0992992566649e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000274.jpg,Rope,exito,4521405.0,481808220.0,485636025.0,61612076430.0,69663349785.0,41221987260.0,8821584368520.0,11308708198695.0,4340704253100.0,5191409141610.0,10269814266.011507,17502052847.919468,-10528171987.651005,67365992214.963776,66563992064.742966,-33140664356.720703,29594314150.42383,0.0005023608293999284,0.0008561348391646123,-0.0005149987209881178,1.5497340854051645e-06,1.5312843167840594e-06,-7.623908663394384e-07,6.808081624738948e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000275.jpg,Rope,exito,4913340.0,368007840.0,588758535.0,38586628560.0,82610202135.0,45207875175.0,4777863334290.0,12640543416225.0,4534690303395.0,6471633770055.0,11022940661.042145,12060105350.46113,1110019796.191618,236504707473.11136,-148809956678.72348,-255370811179.23828,18127742033.677734,0.0004566083333774723,0.0004995712826335915,4.5980859803262106e-05,4.4197504053711885e-06,-2.7809292820475148e-06,-4.772316197375178e-06,3.387674438189375e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000276.jpg,Rope,exito,1430550.0,158575575.0,160144335.0,21824737275.0,18032794965.0,17807683005.0,3360314624295.0,2042268139575.0,2455781943375.0,2011448720745.0,4246733719.3181825,105278951.86363533,55783382.04545537,-439453110.61080533,-2045551.469851157,223031612.95507812,35197501.8984375,0.0020751473836137092,5.1444087609168954e-05,2.7258299425313593e-05,-1.7953740293639127e-07,-8.357046283261978e-10,9.111897400615317e-08,1.4379846058913733e-08
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000277.jpg,Rope,exito,2754000.0,326962785.0,305091690.0,46345090005.0,39440093160.0,38498573745.0,7133961650745.0,5647782719130.0,5671705804485.0,5254999593465.0,7527129665.509726,5641640252.572225,2277212582.052781,-155545341300.32312,28581631983.88067,-3177771607.080078,68013402270.9043,0.000992433751278226,0.0007438365549722915,0.00030024494404821365,-1.2357970904815308e-05,2.270791098699413e-06,-2.524717791876561e-07,5.403618259311947e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000278.jpg,Rope,exito,6850065.0,758358525.0,800934345.0,113035513365.0,114144910245.0,89557398420.0,18997496255325.0,18177233514165.0,13405697498700.0,12849936295710.0,29078988508.64089,20496773329.42636,887380179.8751159,44969110559.38458,37884710234.23537,-7303619885.546875,5644701991.6796875,0.0006197120070857328,0.0004368135616197816,1.8911254500998088e-05,3.661656211449265e-07,3.084801607649184e-07,-5.947047826231917e-08,4.596256819960734e-08
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000279.jpg,Rope,exito,5408550.0,586755510.0,716603295.0,85149531660.0,121122749625.0,78069588495.0,13981477292070.0,21997619780295.0,11380620182595.0,13069211291175.0,21494387764.61952,26176732225.723488,327692455.32107514,80180681082.0972,-987029822890.191,27672412351.04297,-157825847296.23828,0.0007347902441177593,0.0008948571912341257,1.1202236689767982e-05,1.178603207314626e-06,-1.4508688368242269e-05,4.0676623733936295e-07,-2.3199360158843578e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000280.jpg,Rope,exito,4478055.0,510434265.0,498976350.0,82060079415.0,78642374850.0,50875438110.0,14804266527075.0,13763680760850.0,7766580645510.0,7405731160410.0,23877868860.174248,23042924227.057117,-6000733903.213942,7118835754.545756,-134414194721.52748,-9134147745.476562,-221087671364.14062,0.0011907393778331666,0.0011491024353243963,-0.0002992440488008952,1.6775884009407359e-07,-3.1675361219372917e-06,-2.1525065107037597e-07,-5.210038914504298e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000281.jpg,Rope,exito,5933595.0,660939345.0,663347055.0,98469595125.0,79497349815.0,73884550935.0,16508055786615.0,10081117677315.0,11009009837745.0,8852752332315.0,24847984993.363274,5338376144.371477,-5252470.75636871,3988428377.8094234,91744842.83199546,1758280460.0117188,-1232122968.2695312,0.000705757295202602,0.00015162589278092404,-1.4918592212349018e-07,4.650579228305439e-08,1.0697613695471814e-09,2.050186642528334e-08,-1.4366775431729014e-08
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000282.jpg,Rope,exito,4948785.0,557713050.0,842835435.0,81726931350.0,152582210295.0,94595865390.0,13427464804620.0,28582654401195.0,14048337067050.0,17087532094410.0,18874363267.066,9037568430.049456,-389130139.59499764,-37079231808.297195,-482269499401.57275,217001128715.34375,24526823740.21875,0.00077068186005999,0.00036902384199860073,-1.58890414232816e-05,-6.80587960625079e-07,-8.852039243055382e-06,3.983047879990544e-06,4.5018896389948793e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000283.jpg,Rope,exito,6891375.0,751576035.0,799383945.0,118734742965.0,118871191935.0,86780004720.0,21203277544335.0,19964358681105.0,13619432034960.0,12761607219030.0,36767568578.709724,26144458659.889736,-401118905.6564186,234249715732.82773,110172344892.46997,-66037777170.25391,-109473382997.29297,0.0007741999608449977,0.0005505133913728763,-8.446200090402756e-06,1.87894628562958e-06,8.837061661620511e-07,-5.296972751369435e-07,-8.780997053275913e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000284.jpg,Rope,exito,6759540.0,729914295.0,1045077720.0,111173845065.0,173107611390.0,116391255990.0,19075457324235.0,30164905509990.0,17800901188710.0,19653669099270.0,32355629913.47386,11530427019.406984,3540800601.9103727,82884998572.7409,-164272597727.93695,-152135626564.625,-133852502333.66406,0.0007081342081838039,0.00025235453085735513,7.749384070950808e-05,6.977230626372239e-07,-1.3828410685622408e-06,-1.2806724634222667e-06,-1.1267657534908237e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000285.jpg,Rope,exito,1688865.0,189682260.0,183428640.0,24173372700.0,21015764820.0,20711301960.0,3349493326230.0,2536542166410.0,2609965065090.0,2395355140350.0,2869503084.188434,1093470277.6596723,109798000.87573588,-10069235448.977974,16482427286.081608,-40183019258.54883,11151570119.814453,0.0010060436516363656,0.0003833691056664944,3.8495021089910915e-05,-2.7164965473418613e-06,4.4466590379509475e-06,-1.0840647597400142e-05,3.008490751995613e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000286.jpg,Rope,exito,3829080.0,428128170.0,423373185.0,56877802530.0,54412141995.0,40650326730.0,8392664223600.0,7697364614685.0,4758318220770.0,4631670627630.0,9008933259.170223,7600674546.671887,-6686889238.619468,18604206417.901287,349811901.76747674,-35220986423.75586,26577083304.367188,0.0006144470867353279,0.0005183979277093739,-0.00045607393170653656,6.484478420916635e-07,1.2192660506112044e-08,-1.2276241259529464e-06,9.263417063156519e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000287.jpg,Rope,exito,7588800.0,697584630.0,947457090.0,90809427510.0,152356008720.0,92803995180.0,13788789805560.0,27028533905550.0,12673576176660.0,15317348250780.0,26685413698.5625,34066564092.223797,5710976050.687501,535320248753.591,-499401476605.2187,286134925908.1094,-113684253872.39844,0.00046336980000359076,0.0005915372783249593,9.916630337175231e-05,3.374278329815463e-06,-3.1478719221071297e-06,1.803591181434102e-06,-7.165847269480863e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000288.jpg,Rope,exito,7392960.0,849545250.0,968940585.0,119089627230.0,150843056235.0,110337669720.0,18399594120810.0,25606226920545.0,15587185558380.0,17184241787400.0,21466059430.693283,23851180550.545822,-1005942516.366943,-218767778705.6934,-415652383915.1628,210180177238.625,114136598225.80469,0.0003927494762386614,0.00043638836923680683,-1.8405026675012707e-05,-1.4721005198639028e-06,-2.796947951221564e-06,1.414314073162982e-06,7.680315016122243e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000289.jpg,Rope,exito,8042445.0,923735205.0,923933085.0,150278135865.0,146531796225.0,101280666930.0,27068907206655.0,25898128606005.0,16138473771180.0,15837106120560.0,44180210550.44803,40388410033.65929,-4839986388.581267,-340523176741.60956,-215565811307.53867,-13978628568.078125,118884645100.88281,0.0006830485632019507,0.0006244253954381044,-7.482865535152837e-05,-1.8564208067998058e-06,-1.175194185533088e-06,-7.620690366106135e-08,6.481201393870394e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000290.jpg,Rope,exito,2917965.0,323477955.0,331607355.0,59951716095.0,46398499245.0,36730654920.0,12004182072315.0,7199025662175.0,6770131245990.0,5144842759800.0,24091797497.2848,8713524308.667309,-30467663.156080473,16584793203.428432,-54324226550.42557,-36228243322.29883,8151590283.84375,0.0028294957589491323,0.0010233723772438722,-3.5783184585930657e-06,1.1402756878870427e-06,-3.735023647199459e-06,-2.4908471615270885e-06,5.604568054765842e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000292.jpg,Rope,exito,8706465.0,962160390.0,1003461720.0,145613010060.0,157778649000.0,104398163310.0,24927880582710.0,27639039643800.0,15201288513660.0,15965948036640.0,39283677077.56084,42124887857.52043,-6495422073.421502,153478266320.56604,-255893529818.15762,-145675593865.75,26924375065.507812,0.0005182369985336055,0.0005557187379313831,-8.568872086217384e-05,6.861866090831605e-07,-1.144075429842884e-06,-6.513016088683819e-07,1.2037629868254734e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000293.jpg,Rope,exito,8083755.0,1057520700.0,823494450.0,172364443980.0,111083009730.0,110827179960.0,30821030714070.0,17045121356310.0,18354264984210.0,15570303281340.0,34019079613.0084,27193392939.188976,3097241681.3021507,-628552953946.8048,188665621798.79395,-14915845321.023438,407336952264.16406,0.0005205905429316244,0.0004161377484460839,4.739677694992629e-05,-3.383054664356322e-06,1.0154532053700488e-06,-8.028141426947512e-08,2.1924058548591182e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000294.jpg,Rope,exito,4692000.0,527967555.0,512641290.0,62481252855.0,76374811320.0,57023764530.0,7759220662365.0,12806926843620.0,6621615620400.0,8499200811810.0,3071675034.736142,20364348359.03152,-661224488.189673,37233488690.771515,12363027729.54586,-56189134871.125,49609923703.34375,0.00013952732275503233,0.000925027216113237,-3.0035365568902582e-05,7.807980533430285e-07,2.592566080719649e-07,-1.178303958857265e-06,1.040335816387458e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000295.jpg,Rope,exito,5634225.0,523622610.0,629980050.0,62395439490.0,79429076880.0,59944574310.0,8550982403640.0,10872250396320.0,7365804778680.0,7730929747290.0,13732023012.452143,8989067225.07807,1396717589.8778052,199796865509.84546,-19149905253.39029,129567690283.34766,36762584989.87109,0.0004325797147221192,0.00028316935766246225,4.399873900799819e-05,2.6515706593330416e-06,-2.541447623280917e-07,1.7195359150213789e-06,4.878884935037983e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000296.jpg,Rope,exito,3283635.0,293150040.0,415859865.0,31479792840.0,63106079865.0,36985921905.0,3758029842660.0,10584673590165.0,3931386139485.0,5591867769825.0,5308508287.361963,10439012021.644016,-140414018.19018394,-208013800.5062685,-51593264539.20321,-30338489035.63086,-6429460948.394531,0.0004923373088439319,0.0009681655952127607,-1.3022690386355674e-05,-1.0646453424581744e-08,-2.640619452180045e-06,-1.5527686610403252e-06,-3.2906930389066555e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000297.jpg,Rope,exito,5033190.0,569509860.0,714967470.0,84058483560.0,116869859370.0,80994410445.0,13924097206860.0,20406076181820.0,12031524817575.0,13262129099295.0,19617943735.9084,15308328182.383211,95214558.44411942,-26768940676.262634,-544466319854.1164,69422734675.53516,11151514116.554688,0.000774402657220715,0.0006042840259728874,3.7585186326261483e-06,-4.710021315616679e-07,-9.57993819464915e-06,1.2214998122810426e-06,1.962119824821773e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000298.jpg,Rope,exito,6407895.0,737892480.0,722382870.0,120150385920.0,119618159100.0,83673764040.0,21812212292610.0,22095569625240.0,13587996938010.0,13755131936340.0,35179375620.900154,38181585799.49541,488741898.74805623,-125609672790.64809,1956022527.0829713,-69508148448.41016,-129530284615.13672,0.0008567563926849816,0.0009298720383523048,1.1902790732778755e-05,-1.2084665043630178e-06,1.881851654608612e-08,-6.687245282470778e-07,-1.2461859567048827e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000299.jpg,Rope,exito,5802780.0,670855020.0,616734840.0,86866994910.0,83092358940.0,70130276715.0,12239657670660.0,12599064149520.0,8904400078725.0,9378770359785.0,9309951930.738262,17544145347.57954,-1169973065.7769418,44396849971.146,38511441363.58256,-57534993467.49219,21221079011.234375,0.0002764873255249728,0.0005210267315944141,-3.47459069928053e-05,5.473459305200872e-07,4.7478775459338653e-07,-7.093193448949272e-07,2.6162376937988305e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000300.jpg,Rope,exito,6462720.0,728620425.0,715048815.0,97572282255.0,90297739155.0,81252837900.0,14446849405725.0,12498887542575.0,10893911264730.0,10341537302220.0,15426107931.003199,11183247449.81949,636754968.8121474,-31994238812.423138,33481791799.438194,-45267618971.72656,20279557579.316406,0.0003693394387990933,0.00026775479307819875,1.5245499635131776e-05,-3.0132379695218204e-07,3.153336665678608e-07,-4.2633334418473115e-07,1.909941763620666e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000302.jpg,Rope,exito,5650035.0,665554080.0,615085755.0,104021669580.0,90418202175.0,71536070550.0,18107812487820.0,15103171402485.0,11077298057700.0,10222580153610.0,25621759950.29923,23457469010.706318,-918849426.624993,-181876043451.99692,152528048199.3496,-30448920926.320312,-228303951926.01953,0.000802613909171116,0.0007348164582942098,-2.8783398629667953e-05,-2.3968875116131477e-06,2.01011945807058e-06,-4.0127680878243823e-07,-3.0087464013248877e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000303.jpg,Rope,exito,6466545.0,692792160.0,423174795.0,99689200710.0,38130309375.0,46522948935.0,16253885208030.0,3922069073415.0,6821162312895.0,4255497187575.0,25467034629.432156,10437483124.924877,1186191781.7431684,116887700397.61766,60726514681.658905,43273067948.23047,15162925381.789062,0.0006090231070490868,0.0002496037915292966,2.836679711576709e-05,1.0992286881146811e-06,5.710808480295619e-07,4.0694613333671437e-07,1.4259432360040254e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000304.jpg,Rope,exito,5035485.0,579634380.0,644761380.0,85515786120.0,102948542880.0,72776568540.0,13978357610850.0,17705608901490.0,10731937791270.0,11700569260680.0,18794106981.25082,20391006289.283443,-1441875710.0065851,-192136544795.54227,-698161795003.4092,114141331921.48047,219414361200.09375,0.000741206264887128,0.0008041851429305755,-5.686502213229015e-05,-3.3768106587541976e-06,-1.227023309600586e-05,2.0060403742921807e-06,3.856219827272599e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000305.jpg,Rope,exito,982515.0,111629310.0,117937500.0,19393451760.0,18559952640.0,13488963480.0,3704495569530.0,3244505573850.0,2181816533850.0,2127041016090.0,6710589054.5185585,4403167342.828965,89390192.95094858,-23767602213.946293,-40443268121.656624,-166414636223.49707,-3124547385.553711,0.006951559834745014,0.004561280835020042,9.260010855820503e-05,-2.483918812288603e-05,-4.226669296024673e-05,-0.0001739176050805656,-3.265420702097573e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000306.jpg,Rope,exito,5330265.0,597302055.0,695418915.0,80595281895.0,102257214675.0,78591961095.0,12094010523495.0,16125616335855.0,10979741507925.0,11490915718665.0,13662447428.566711,11528617252.58719,664288265.3432513,626170181.8870882,-223671791977.20016,315910538631.0039,-141219215230.0586,0.0004808735633927444,0.00040576970474932384,2.3380779098749338e-05,9.545976925723629e-09,-3.409880934788147e-06,4.816062469273372e-06,-2.1528897559322376e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000307.jpg,Rope,exito,4162875.0,399630390.0,482936595.0,48164082270.0,69923961825.0,41749367295.0,6696521307870.0,11040093630375.0,4537367507595.0,5700432454125.0,9800103382.439814,13898317338.871058,-4611895006.924046,191240881462.36774,-296507189107.493,-164693229818.79688,57881478612.38867,0.0005655147233222374,0.000802002058327224,-0.00026612928732008476,5.408755014118693e-06,-8.385940984710292e-06,-4.657923168739986e-06,1.6370283135876794e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000308.jpg,Rope,exito,4746060.0,528885045.0,606903570.0,78882615195.0,91891851510.0,67959201105.0,13239559940265.0,15010918922070.0,10169661663915.0,10334103607755.0,19945435550.273205,14283910759.410055,327898102.06479186,3840070683.2933054,-392890891169.53815,9448439110.917969,10123068427.984375,0.0008854765736350239,0.0006341334750735799,1.4557019182956984e-05,7.825393002519754e-08,-8.006429787576441e-06,1.9254267799024277e-07,2.062904445614002e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000309.jpg,Rope,exito,7363125.0,962782335.0,945897765.0,150570417885.0,148332434355.0,123497544990.0,25691439627945.0,25256682535065.0,19173603653310.0,19576000661730.0,24679600523.071163,26818460080.219208,-185491608.99585092,-450817273871.2032,-689143596454.6846,-120791819220.16406,228110288038.09375,0.000455212080612235,0.0004946630720590595,-3.421369044777589e-06,-3.0643976112534854e-06,-4.6844034449968915e-06,-8.210736006158125e-07,1.5505630823853182e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000310.jpg,Rope,exito,6611130.0,826161750.0,813293685.0,133702666410.0,132256942125.0,101542602675.0,23565834176940.0,23579592490035.0,16333354843425.0,16424872772625.0,30461127193.09419,32206479033.08088,-90875121.31451404,-755524676779.4692,-614514698154.034,-91882470075.3125,-80295092938.27344,0.0006969386917733926,0.0007368716601213393,-2.0791872789935444e-06,-6.7229427179459066e-06,-5.468182895939073e-06,-8.17604774648561e-07,-7.14495935006665e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000313.jpg,Rope,exito,6114900.0,417768795.0,712251975.0,46157754255.0,107463325785.0,48760273290.0,6484343374485.0,18143293825065.0,5281921490040.0,7314159578700.0,17615870319.73499,24501564204.04191,99354986.81922649,923828695958.5531,-81622530111.8587,-108022164955.14648,-50859586138.02734,0.00047111332297810254,0.0006552621653552887,2.657118674540489e-06,9.99120914658774e-06,-8.827478221761398e-07,-1.1682599244378635e-06,-5.500465231670219e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000316.jpg,Rope,exito,4743765.0,497912235.0,541234185.0,72216714765.0,82700811795.0,57254264895.0,11814375335595.0,14276731051725.0,8332116398595.0,8750462491665.0,19955147473.47202,20949345815.4217,445564904.22189975,45366961541.73933,60699969221.74237,-897398211.8867188,-31603220436.0625,0.0008867651331202434,0.0009309452338295437,1.9799975025556426e-05,9.25617969178975e-07,1.2384559232286946e-06,-1.8309533682726373e-08,-6.447976175929313e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000317.jpg,Rope,exito,4425525.0,491593845.0,487450095.0,65390613645.0,64202461035.0,52443430305.0,9664564210275.0,9398113455165.0,6790184746635.0,6772642872825.0,10783644202.530684,10512199401.51945,-1703245275.1097655,5152180759.168355,10788578544.99638,-33875911891.378906,16147194608.921875,0.0005505996783563387,0.0005367400389504677,-8.696561969443576e-05,1.250486752726221e-07,2.618497910279444e-07,-8.222028891612062e-07,3.919088614314911e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000318.jpg,Rope,exito,6649380.0,577355190.0,663324360.0,77957654460.0,84868293690.0,52678555095.0,12781165313580.0,12192001584090.0,6635328973425.0,6106426027425.0,27826812874.77911,18696830099.498394,-4916854085.920383,1179908343526.7444,-4523853735.525967,-287672690162.125,-281569793065.4375,0.0006293629342440562,0.0004228688317787204,-0.0001112051792884058,1.0348928588866024e-05,-3.9678539025749215e-08,-2.523165586367712e-06,-2.4696373215789095e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000320.jpg,Rope,exito,4802925.0,829927080.0,599199000.0,149048119650.0,95542605930.0,101074717710.0,27507314209140.0,16741345746300.0,17770773839370.0,16007390394390.0,5639892763.81577,20788275683.119194,-2464578949.623041,-196734924791.63885,-365242828942.94977,27702143688.703125,112940768171.55469,0.00024448895062181126,0.0009011702739475616,-0.00010683932236865243,-3.891499250920063e-06,-7.224656205504697e-06,5.479600102912166e-07,2.234015720408685e-06
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\000321.jpg,Rope,exito,6287790.0,493424490.0,540876165.0,52746554160.0,60502090245.0,44299453230.0,6392286143490.0,7642442503545.0,4893844169820.0,5002897159740.0,14025838720.750265,13975882171.080994,1855041780.463542,51771237478.14472,33635331458.809475,65438637839.2207,-64051448807.18359,0.00035475847832598504,0.0003534949168452111,4.691996053646122e-05,5.2220794411761e-07,3.3927404764535896e-07,6.600687601161218e-07,-6.460764128629119e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\2018-03-15-PHOTO-00007811+(1).jpg,Rope,exito,6416820.0,871322505.0,656658405.0,143541431115.0,87798949275.0,87028584330.0,25475578773675.0,13450401682065.0,13822210861890.0,11532697274100.0,25226922102.82964,20600514402.719955,-2137271401.3286831,-866511116732.0105,249327029614.62158,-286519298041.5781,48147924147.265625,0.0006126670897936682,0.0005003090411077651,-5.19062866335328e-05,-8.30757931691818e-06,2.390395269465051e-06,-2.7469720218768864e-06,4.616128876764043e-07
C:\Users\joker\.cache\kagglehub\datasets\salmaneunus\mechanical-tools-dataset\versions\20\Mechanical Tools Image dataset\Mechanical Tools Image dataset\Rope\5d03854eec0f8c0001d4eddf.jpg,Rope,exito,6207210.0,520005945.0,698831070.0,63013368495.0,107160913890.0,61365299415.0,9223036626675.0,18564784293300.0,7765006860225.0,9494269683405.0,19450127870.735153,28483881149.470062,2821072467.5129476,685273206481.2834,86560034929.40569,198056710571.57617,-118296747644.10156,0.000504811899725801,0.000739275456191869,7.321859069790975e-05,7.138757925844489e-06,9.017296015214159e-07,2.0632339028975944e-06,-1.2323433002469514e-06
